  0%|                                                                                                                                                              | 0/43805 [00:00<?, ?it/s]Column 'positive' is at index 0, whereas a column with this name is usually expected at index 1. Note that the column order can be important for some losses, e.g. MultipleNegativesRankingLoss will always consider the first column as the anchor and the second as the positive, regardless of the dataset column names. Consider renaming the columns to match the expected order, e.g.:
dataset = dataset.select_columns(['anchor', 'positive', 'negative'])
                                                                                                                                                                                             
{'loss': 0.6966, 'grad_norm': 16.300649642944336, 'learning_rate': 2.282583884957772e-09, 'epoch': 0.0}
{'loss': 0.0006, 'grad_norm': 0.007132535334676504, 'learning_rate': 1e-06, 'epoch': 4.06}
{'loss': 0.0001, 'grad_norm': 0.0015735677443444729, 'learning_rate': 1e-06, 'epoch': 4.07}
{'loss': 0.0006, 'grad_norm': 0.0013131987070664763, 'learning_rate': 1e-06, 'epoch': 4.07}
{'loss': 0.0068, 'grad_norm': 0.009731927886605263, 'learning_rate': 1e-06, 'epoch': 4.07}
{'loss': 0.0056, 'grad_norm': 0.021753283217549324, 'learning_rate': 1e-06, 'epoch': 4.07}
{'loss': 0.0011, 'grad_norm': 0.01953401416540146, 'learning_rate': 1e-06, 'epoch': 4.07}
{'loss': 0.0001, 'grad_norm': 0.0006885665352456272, 'learning_rate': 1e-06, 'epoch': 4.07}
{'loss': 0.0001, 'grad_norm': 0.00040718383388593793, 'learning_rate': 1e-06, 'epoch': 4.07}
{'loss': 0.01, 'grad_norm': 0.014275727793574333, 'learning_rate': 1e-06, 'epoch': 4.07}
{'loss': 0.0005, 'grad_norm': 0.18231363594532013, 'learning_rate': 1e-06, 'epoch': 4.07}
{'loss': 0.0018, 'grad_norm': 0.0005175537662580609, 'learning_rate': 1e-06, 'epoch': 4.08}
{'loss': 0.0269, 'grad_norm': 0.05221286788582802, 'learning_rate': 1e-06, 'epoch': 4.08}
{'loss': 0.0015, 'grad_norm': 0.0008098222897388041, 'learning_rate': 1e-06, 'epoch': 4.08}
{'loss': 0.0004, 'grad_norm': 0.028473731130361557, 'learning_rate': 1e-06, 'epoch': 4.08}
{'loss': 0.0015, 'grad_norm': 0.0006429756176657975, 'learning_rate': 1e-06, 'epoch': 4.08}
{'loss': 0.0004, 'grad_norm': 0.0016435692086815834, 'learning_rate': 1e-06, 'epoch': 4.08}
{'loss': 0.0006, 'grad_norm': 0.07697360962629318, 'learning_rate': 1e-06, 'epoch': 4.08}
{'loss': 0.0002, 'grad_norm': 0.09186917543411255, 'learning_rate': 1e-06, 'epoch': 4.08}
{'loss': 0.0, 'grad_norm': 0.04611043632030487, 'learning_rate': 1e-06, 'epoch': 4.09}
{'loss': 0.0079, 'grad_norm': 0.001806319341994822, 'learning_rate': 1e-06, 'epoch': 4.09}
{'loss': 0.0008, 'grad_norm': 0.0022044712677598, 'learning_rate': 1e-06, 'epoch': 4.09}
{'loss': 0.0054, 'grad_norm': 0.011837114579975605, 'learning_rate': 1e-06, 'epoch': 4.09}
{'loss': 0.0071, 'grad_norm': 0.1914125680923462, 'learning_rate': 1e-06, 'epoch': 4.09}
{'loss': 0.0008, 'grad_norm': 0.0003824782033916563, 'learning_rate': 1e-06, 'epoch': 4.09}
{'loss': 0.0001, 'grad_norm': 0.010114039294421673, 'learning_rate': 1e-06, 'epoch': 4.09}
{'loss': 0.0121, 'grad_norm': 0.0042573087848722935, 'learning_rate': 1e-06, 'epoch': 4.09}
{'loss': 0.0051, 'grad_norm': 0.0009847754845395684, 'learning_rate': 1e-06, 'epoch': 4.09}
{'loss': 0.0355, 'grad_norm': 0.04721277579665184, 'learning_rate': 1e-06, 'epoch': 4.1}
{'loss': 0.0081, 'grad_norm': 0.0030095961410552263, 'learning_rate': 1e-06, 'epoch': 4.1}
{'loss': 0.0016, 'grad_norm': 0.2802581787109375, 'learning_rate': 1e-06, 'epoch': 4.1}
{'loss': 0.0005, 'grad_norm': 0.004824632778763771, 'learning_rate': 1e-06, 'epoch': 4.1}
{'loss': 0.0035, 'grad_norm': 0.01935652643442154, 'learning_rate': 1e-06, 'epoch': 4.1}
{'loss': 0.0036, 'grad_norm': 12.545348167419434, 'learning_rate': 1e-06, 'epoch': 4.1}
{'loss': 0.0113, 'grad_norm': 0.09276837110519409, 'learning_rate': 1e-06, 'epoch': 4.1}
{'loss': 0.0001, 'grad_norm': 0.057638559490442276, 'learning_rate': 1e-06, 'epoch': 4.1}
{'loss': 0.0007, 'grad_norm': 0.00117594376206398, 'learning_rate': 1e-06, 'epoch': 4.1}
{'loss': 0.0001, 'grad_norm': 0.007745810318738222, 'learning_rate': 1e-06, 'epoch': 4.11}
{'loss': 0.0024, 'grad_norm': 0.5951370000839233, 'learning_rate': 1e-06, 'epoch': 4.11}
{'loss': 0.03, 'grad_norm': 0.00304123992100358, 'learning_rate': 1e-06, 'epoch': 4.11}
{'loss': 0.0006, 'grad_norm': 0.006672948133200407, 'learning_rate': 1e-06, 'epoch': 4.11}
{'loss': 0.0001, 'grad_norm': 0.0040751066990196705, 'learning_rate': 1e-06, 'epoch': 4.11}
{'loss': 0.0016, 'grad_norm': 3.4798929691314697, 'learning_rate': 1e-06, 'epoch': 4.11}
{'loss': 0.0091, 'grad_norm': 0.03987449035048485, 'learning_rate': 1e-06, 'epoch': 4.11}
{'loss': 0.0005, 'grad_norm': 0.00566525012254715, 'learning_rate': 1e-06, 'epoch': 4.11}
{'loss': 0.0034, 'grad_norm': 0.0687628909945488, 'learning_rate': 1e-06, 'epoch': 4.11}
{'loss': 0.0737, 'grad_norm': 0.0005925906589254737, 'learning_rate': 1e-06, 'epoch': 4.12}
{'loss': 0.0446, 'grad_norm': 0.008578414097428322, 'learning_rate': 1e-06, 'epoch': 4.12}
{'loss': 0.0004, 'grad_norm': 0.003076281864196062, 'learning_rate': 1e-06, 'epoch': 4.12}
{'loss': 0.0009, 'grad_norm': 0.02386743575334549, 'learning_rate': 1e-06, 'epoch': 4.12}
{'loss': 0.0012, 'grad_norm': 0.22939962148666382, 'learning_rate': 1e-06, 'epoch': 4.12}
{'loss': 0.0001, 'grad_norm': 0.12583018839359283, 'learning_rate': 1e-06, 'epoch': 4.12}
{'loss': 0.0292, 'grad_norm': 0.01834866777062416, 'learning_rate': 1e-06, 'epoch': 4.12}
{'loss': 0.0004, 'grad_norm': 0.05419541150331497, 'learning_rate': 1e-06, 'epoch': 4.12}
{'loss': 0.0, 'grad_norm': 0.005886572413146496, 'learning_rate': 1e-06, 'epoch': 4.13}
{'loss': 0.0001, 'grad_norm': 0.010948826558887959, 'learning_rate': 1e-06, 'epoch': 4.13}
{'loss': 0.033, 'grad_norm': 0.001002264441922307, 'learning_rate': 1e-06, 'epoch': 4.13}
{'loss': 0.0001, 'grad_norm': 0.008570504374802113, 'learning_rate': 1e-06, 'epoch': 4.13}
{'loss': 0.0001, 'grad_norm': 0.0024765641428530216, 'learning_rate': 1e-06, 'epoch': 4.13}
{'loss': 0.0001, 'grad_norm': 0.01683385670185089, 'learning_rate': 1e-06, 'epoch': 4.13}
{'loss': 0.0003, 'grad_norm': 0.002888023853302002, 'learning_rate': 1e-06, 'epoch': 4.13}
{'loss': 0.0047, 'grad_norm': 0.001224042847752571, 'learning_rate': 1e-06, 'epoch': 4.13}
{'loss': 0.0002, 'grad_norm': 0.06079990044236183, 'learning_rate': 1e-06, 'epoch': 4.13}
{'loss': 0.0006, 'grad_norm': 0.14881117641925812, 'learning_rate': 1e-06, 'epoch': 4.14}
{'loss': 0.0012, 'grad_norm': 0.0032960737589746714, 'learning_rate': 1e-06, 'epoch': 4.14}
{'loss': 0.0004, 'grad_norm': 0.010641805827617645, 'learning_rate': 1e-06, 'epoch': 4.14}
{'loss': 0.0001, 'grad_norm': 0.00874585472047329, 'learning_rate': 1e-06, 'epoch': 4.14}
{'loss': 0.0026, 'grad_norm': 4.303861618041992, 'learning_rate': 1e-06, 'epoch': 4.14}
{'loss': 0.0006, 'grad_norm': 0.015715088695287704, 'learning_rate': 1e-06, 'epoch': 4.14}
{'loss': 0.0125, 'grad_norm': 0.0004381677135825157, 'learning_rate': 1e-06, 'epoch': 4.14}
{'loss': 0.0195, 'grad_norm': 0.00090206996537745, 'learning_rate': 1e-06, 'epoch': 4.14}
{'loss': 0.0002, 'grad_norm': 0.00841986108571291, 'learning_rate': 1e-06, 'epoch': 4.14}
{'loss': 0.0006, 'grad_norm': 0.00043031349196098745, 'learning_rate': 1e-06, 'epoch': 4.15}
{'loss': 0.0004, 'grad_norm': 0.008343251422047615, 'learning_rate': 1e-06, 'epoch': 4.15}
{'loss': 0.0001, 'grad_norm': 0.007538134697824717, 'learning_rate': 1e-06, 'epoch': 4.15}
{'loss': 0.0001, 'grad_norm': 0.0035650574136525393, 'learning_rate': 1e-06, 'epoch': 4.15}
{'loss': 0.0001, 'grad_norm': 0.0005689057870768011, 'learning_rate': 1e-06, 'epoch': 4.15}
{'loss': 0.0173, 'grad_norm': 0.009975616820156574, 'learning_rate': 1e-06, 'epoch': 4.15}
{'loss': 0.0006, 'grad_norm': 0.016675878316164017, 'learning_rate': 1e-06, 'epoch': 4.15}
{'loss': 0.002, 'grad_norm': 0.02238180674612522, 'learning_rate': 1e-06, 'epoch': 4.15}
{'loss': 0.0004, 'grad_norm': 0.9180526733398438, 'learning_rate': 1e-06, 'epoch': 4.15}
{'loss': 0.0016, 'grad_norm': 2.361578941345215, 'learning_rate': 1e-06, 'epoch': 4.16}
{'loss': 0.0584, 'grad_norm': 0.9814963340759277, 'learning_rate': 1e-06, 'epoch': 4.16}
{'loss': 0.0001, 'grad_norm': 0.00016118715575430542, 'learning_rate': 1e-06, 'epoch': 4.16}
{'loss': 0.0006, 'grad_norm': 0.06640893220901489, 'learning_rate': 1e-06, 'epoch': 4.16}
{'loss': 0.0003, 'grad_norm': 0.0030827107839286327, 'learning_rate': 1e-06, 'epoch': 4.16}
{'loss': 0.0003, 'grad_norm': 0.00570497615262866, 'learning_rate': 1e-06, 'epoch': 4.16}
{'loss': 0.001, 'grad_norm': 0.003477614838629961, 'learning_rate': 1e-06, 'epoch': 4.16}
{'loss': 0.0001, 'grad_norm': 0.0005271961563266814, 'learning_rate': 1e-06, 'epoch': 4.16}
{'loss': 0.0007, 'grad_norm': 0.06599386781454086, 'learning_rate': 1e-06, 'epoch': 4.17}
{'loss': 0.0008, 'grad_norm': 0.020753884688019753, 'learning_rate': 1e-06, 'epoch': 4.17}
{'loss': 0.0017, 'grad_norm': 0.07837925851345062, 'learning_rate': 1e-06, 'epoch': 4.17}
{'loss': 0.0087, 'grad_norm': 0.004515727981925011, 'learning_rate': 1e-06, 'epoch': 4.17}
{'loss': 0.0005, 'grad_norm': 0.11251841485500336, 'learning_rate': 1e-06, 'epoch': 4.17}
{'loss': 0.0141, 'grad_norm': 0.02167118899524212, 'learning_rate': 1e-06, 'epoch': 4.17}
{'loss': 0.0246, 'grad_norm': 0.049876727163791656, 'learning_rate': 1e-06, 'epoch': 4.17}
{'loss': 0.0019, 'grad_norm': 0.02310418337583542, 'learning_rate': 1e-06, 'epoch': 4.17}
{'loss': 0.0002, 'grad_norm': 0.0047551230527460575, 'learning_rate': 1e-06, 'epoch': 4.17}
{'loss': 0.0166, 'grad_norm': 0.02841288596391678, 'learning_rate': 1e-06, 'epoch': 4.18}
{'loss': 0.0071, 'grad_norm': 0.009333190508186817, 'learning_rate': 1e-06, 'epoch': 4.18}
{'loss': 0.0006, 'grad_norm': 0.020691506564617157, 'learning_rate': 1e-06, 'epoch': 4.18}
{'loss': 0.0004, 'grad_norm': 0.7021127939224243, 'learning_rate': 1e-06, 'epoch': 4.18}
{'loss': 0.0004, 'grad_norm': 0.005418406333774328, 'learning_rate': 1e-06, 'epoch': 4.18}
{'loss': 0.0298, 'grad_norm': 1.37104070186615, 'learning_rate': 1e-06, 'epoch': 4.18}
{'loss': 0.027, 'grad_norm': 0.005288928747177124, 'learning_rate': 1e-06, 'epoch': 4.18}
{'loss': 0.0018, 'grad_norm': 0.0008961774874478579, 'learning_rate': 1e-06, 'epoch': 4.18}
{'loss': 0.0001, 'grad_norm': 0.0011370345018804073, 'learning_rate': 1e-06, 'epoch': 4.18}
{'loss': 0.0012, 'grad_norm': 0.2759471833705902, 'learning_rate': 1e-06, 'epoch': 4.19}
{'loss': 0.0002, 'grad_norm': 0.07105332612991333, 'learning_rate': 1e-06, 'epoch': 4.19}
{'loss': 0.0041, 'grad_norm': 15.835051536560059, 'learning_rate': 1e-06, 'epoch': 4.19}
{'loss': 0.0057, 'grad_norm': 0.012262762524187565, 'learning_rate': 1e-06, 'epoch': 4.19}
{'loss': 0.064, 'grad_norm': 0.04173356667160988, 'learning_rate': 1e-06, 'epoch': 4.19}
{'loss': 0.0009, 'grad_norm': 0.008298832923173904, 'learning_rate': 1e-06, 'epoch': 4.19}
{'loss': 0.008, 'grad_norm': 0.0011714395368471742, 'learning_rate': 1e-06, 'epoch': 4.19}
{'loss': 0.0056, 'grad_norm': 0.8511342406272888, 'learning_rate': 1e-06, 'epoch': 4.19}
{'loss': 0.0096, 'grad_norm': 0.05520916357636452, 'learning_rate': 1e-06, 'epoch': 4.19}
{'loss': 0.0002, 'grad_norm': 0.0033867130987346172, 'learning_rate': 1e-06, 'epoch': 4.2}
{'loss': 0.001, 'grad_norm': 0.7273664474487305, 'learning_rate': 1e-06, 'epoch': 4.2}
{'loss': 0.002, 'grad_norm': 1.6442447900772095, 'learning_rate': 1e-06, 'epoch': 4.2}
{'loss': 0.0001, 'grad_norm': 0.07605083286762238, 'learning_rate': 1e-06, 'epoch': 4.2}
{'loss': 0.01, 'grad_norm': 0.006980068515986204, 'learning_rate': 1e-06, 'epoch': 4.2}
{'loss': 0.005, 'grad_norm': 0.03812659904360771, 'learning_rate': 1e-06, 'epoch': 4.2}
{'loss': 0.0006, 'grad_norm': 0.10703983157873154, 'learning_rate': 1e-06, 'epoch': 4.2}
{'loss': 0.0036, 'grad_norm': 0.33565402030944824, 'learning_rate': 1e-06, 'epoch': 4.2}
{'loss': 0.0005, 'grad_norm': 0.21255755424499512, 'learning_rate': 1e-06, 'epoch': 4.2}
{'loss': 0.0012, 'grad_norm': 0.04126709699630737, 'learning_rate': 1e-06, 'epoch': 4.21}
{'loss': 0.0091, 'grad_norm': 0.00794944167137146, 'learning_rate': 1e-06, 'epoch': 4.21}
{'loss': 0.0001, 'grad_norm': 0.006926972884684801, 'learning_rate': 1e-06, 'epoch': 4.21}
{'loss': 0.0003, 'grad_norm': 0.002449322957545519, 'learning_rate': 1e-06, 'epoch': 4.21}
{'loss': 0.0001, 'grad_norm': 0.030877141281962395, 'learning_rate': 1e-06, 'epoch': 4.21}
{'loss': 0.0196, 'grad_norm': 0.015809468924999237, 'learning_rate': 1e-06, 'epoch': 4.21}
{'loss': 0.0006, 'grad_norm': 0.0006097404984757304, 'learning_rate': 1e-06, 'epoch': 4.21}
{'loss': 0.0005, 'grad_norm': 0.0050848424434661865, 'learning_rate': 1e-06, 'epoch': 4.21}
{'loss': 0.0013, 'grad_norm': 1.3556132316589355, 'learning_rate': 1e-06, 'epoch': 4.22}
{'loss': 0.0018, 'grad_norm': 0.056962814182043076, 'learning_rate': 1e-06, 'epoch': 4.22}
{'loss': 0.0006, 'grad_norm': 0.000311594019876793, 'learning_rate': 1e-06, 'epoch': 4.22}
{'loss': 0.0059, 'grad_norm': 0.0014716763980686665, 'learning_rate': 1e-06, 'epoch': 4.22}
{'loss': 0.0031, 'grad_norm': 1.3076714277267456, 'learning_rate': 1e-06, 'epoch': 4.22}
{'loss': 0.0086, 'grad_norm': 20.411422729492188, 'learning_rate': 1e-06, 'epoch': 4.22}
{'loss': 0.0002, 'grad_norm': 0.08558790385723114, 'learning_rate': 1e-06, 'epoch': 4.22}
{'loss': 0.0028, 'grad_norm': 0.10587042570114136, 'learning_rate': 1e-06, 'epoch': 4.22}
{'loss': 0.01, 'grad_norm': 1.7541755437850952, 'learning_rate': 1e-06, 'epoch': 4.22}
{'loss': 0.0001, 'grad_norm': 0.002973925555124879, 'learning_rate': 1e-06, 'epoch': 4.23}
{'loss': 0.0013, 'grad_norm': 0.2561478614807129, 'learning_rate': 1e-06, 'epoch': 4.23}
{'loss': 0.0, 'grad_norm': 0.006089172326028347, 'learning_rate': 1e-06, 'epoch': 4.23}
{'loss': 0.0006, 'grad_norm': 0.0190375205129385, 'learning_rate': 1e-06, 'epoch': 4.23}
{'loss': 0.0031, 'grad_norm': 0.007092584390193224, 'learning_rate': 1e-06, 'epoch': 4.23}
{'loss': 0.0006, 'grad_norm': 0.033121444284915924, 'learning_rate': 1e-06, 'epoch': 4.23}
{'loss': 0.0001, 'grad_norm': 0.010451549664139748, 'learning_rate': 1e-06, 'epoch': 4.23}
{'loss': 0.0003, 'grad_norm': 0.0005650829407386482, 'learning_rate': 1e-06, 'epoch': 4.23}
{'loss': 0.0361, 'grad_norm': 0.027539515867829323, 'learning_rate': 1e-06, 'epoch': 4.23}
{'loss': 0.0006, 'grad_norm': 0.02150670439004898, 'learning_rate': 1e-06, 'epoch': 4.24}
{'loss': 0.0136, 'grad_norm': 0.1505100131034851, 'learning_rate': 1e-06, 'epoch': 4.24}
{'loss': 0.0052, 'grad_norm': 0.05482166260480881, 'learning_rate': 1e-06, 'epoch': 4.24}
{'loss': 0.0001, 'grad_norm': 0.014119450002908707, 'learning_rate': 1e-06, 'epoch': 4.24}
{'loss': 0.0002, 'grad_norm': 0.0005395784974098206, 'learning_rate': 1e-06, 'epoch': 4.24}
{'loss': 0.0302, 'grad_norm': 0.0018370660254731774, 'learning_rate': 1e-06, 'epoch': 4.24}
{'loss': 0.0017, 'grad_norm': 0.005146310664713383, 'learning_rate': 1e-06, 'epoch': 4.24}
{'loss': 0.0023, 'grad_norm': 0.020755235105752945, 'learning_rate': 1e-06, 'epoch': 4.24}
{'loss': 0.0034, 'grad_norm': 1.1985944509506226, 'learning_rate': 1e-06, 'epoch': 4.24}
{'loss': 0.0014, 'grad_norm': 0.019951261579990387, 'learning_rate': 1e-06, 'epoch': 4.25}
{'loss': 0.0001, 'grad_norm': 0.01368045900017023, 'learning_rate': 1e-06, 'epoch': 4.25}
{'loss': 0.0063, 'grad_norm': 0.0852152407169342, 'learning_rate': 1e-06, 'epoch': 4.25}
{'loss': 0.0002, 'grad_norm': 0.2886953353881836, 'learning_rate': 1e-06, 'epoch': 4.25}
{'loss': 0.0388, 'grad_norm': 0.07142411172389984, 'learning_rate': 1e-06, 'epoch': 4.25}
{'loss': 0.0025, 'grad_norm': 4.681198596954346, 'learning_rate': 1e-06, 'epoch': 4.25}
{'loss': 0.0013, 'grad_norm': 0.012859603390097618, 'learning_rate': 1e-06, 'epoch': 4.25}
{'loss': 0.0008, 'grad_norm': 0.5161507725715637, 'learning_rate': 1e-06, 'epoch': 4.25}
{'loss': 0.007, 'grad_norm': 0.0014027495635673404, 'learning_rate': 1e-06, 'epoch': 4.26}
{'loss': 0.0278, 'grad_norm': 1.807133436203003, 'learning_rate': 1e-06, 'epoch': 4.26}
{'loss': 0.0075, 'grad_norm': 27.441911697387695, 'learning_rate': 1e-06, 'epoch': 4.26}
{'loss': 0.0002, 'grad_norm': 0.0026537629310041666, 'learning_rate': 1e-06, 'epoch': 4.26}
{'loss': 0.0001, 'grad_norm': 0.092742420732975, 'learning_rate': 1e-06, 'epoch': 4.26}
{'loss': 0.0004, 'grad_norm': 0.011168763041496277, 'learning_rate': 1e-06, 'epoch': 4.26}
{'loss': 0.0148, 'grad_norm': 0.013329124078154564, 'learning_rate': 1e-06, 'epoch': 4.26}
{'loss': 0.0002, 'grad_norm': 0.0037961446214467287, 'learning_rate': 1e-06, 'epoch': 4.26}
{'loss': 0.0001, 'grad_norm': 0.011884383857250214, 'learning_rate': 1e-06, 'epoch': 4.26}
{'loss': 0.0015, 'grad_norm': 0.48279812932014465, 'learning_rate': 1e-06, 'epoch': 4.27}
{'loss': 0.0002, 'grad_norm': 0.001902495278045535, 'learning_rate': 1e-06, 'epoch': 4.27}
{'loss': 0.0037, 'grad_norm': 18.309703826904297, 'learning_rate': 1e-06, 'epoch': 4.27}
{'loss': 0.0001, 'grad_norm': 0.07261953502893448, 'learning_rate': 1e-06, 'epoch': 4.27}
{'loss': 0.0001, 'grad_norm': 0.12047784775495529, 'learning_rate': 1e-06, 'epoch': 4.27}
{'loss': 0.014, 'grad_norm': 0.05696532875299454, 'learning_rate': 1e-06, 'epoch': 4.27}
{'loss': 0.008, 'grad_norm': 0.031697727739810944, 'learning_rate': 1e-06, 'epoch': 4.27}
{'loss': 0.0007, 'grad_norm': 0.017707284539937973, 'learning_rate': 1e-06, 'epoch': 4.27}
{'loss': 0.0001, 'grad_norm': 0.0009037244017235935, 'learning_rate': 1e-06, 'epoch': 4.27}
{'loss': 0.001, 'grad_norm': 0.5121628642082214, 'learning_rate': 1e-06, 'epoch': 4.28}
{'loss': 0.0093, 'grad_norm': 0.008034183643758297, 'learning_rate': 1e-06, 'epoch': 4.28}
{'loss': 0.0003, 'grad_norm': 0.20904028415679932, 'learning_rate': 1e-06, 'epoch': 4.28}
{'loss': 0.0004, 'grad_norm': 0.014020713977515697, 'learning_rate': 1e-06, 'epoch': 4.28}
{'loss': 0.0001, 'grad_norm': 0.0009571563568897545, 'learning_rate': 1e-06, 'epoch': 4.28}
{'loss': 0.0259, 'grad_norm': 42.373146057128906, 'learning_rate': 1e-06, 'epoch': 4.28}
{'loss': 0.0004, 'grad_norm': 0.7545877695083618, 'learning_rate': 1e-06, 'epoch': 4.28}
{'loss': 0.0043, 'grad_norm': 0.0017459976952522993, 'learning_rate': 1e-06, 'epoch': 4.28}
{'loss': 0.0002, 'grad_norm': 0.07970204949378967, 'learning_rate': 1e-06, 'epoch': 4.28}
{'loss': 0.0008, 'grad_norm': 0.0015418437542393804, 'learning_rate': 1e-06, 'epoch': 4.29}
{'loss': 0.008, 'grad_norm': 0.8145951628684998, 'learning_rate': 1e-06, 'epoch': 4.29}
{'loss': 0.0032, 'grad_norm': 0.004034852143377066, 'learning_rate': 1e-06, 'epoch': 4.29}
{'loss': 0.0004, 'grad_norm': 0.009276321157813072, 'learning_rate': 1e-06, 'epoch': 4.29}
{'loss': 0.0003, 'grad_norm': 0.4840726852416992, 'learning_rate': 1e-06, 'epoch': 4.29}
{'loss': 0.0004, 'grad_norm': 0.004062550142407417, 'learning_rate': 1e-06, 'epoch': 4.29}
{'loss': 0.0003, 'grad_norm': 0.813055157661438, 'learning_rate': 1e-06, 'epoch': 4.29}
{'loss': 0.0008, 'grad_norm': 0.0002760143543127924, 'learning_rate': 1e-06, 'epoch': 4.29}
{'loss': 0.0001, 'grad_norm': 0.012799719348549843, 'learning_rate': 1e-06, 'epoch': 4.3}
{'loss': 0.0004, 'grad_norm': 0.004996005445718765, 'learning_rate': 1e-06, 'epoch': 4.3}
{'loss': 0.0002, 'grad_norm': 0.0005790492868982255, 'learning_rate': 1e-06, 'epoch': 4.3}
{'loss': 0.0009, 'grad_norm': 0.0014217550633475184, 'learning_rate': 1e-06, 'epoch': 4.3}
{'loss': 0.0004, 'grad_norm': 0.02260356768965721, 'learning_rate': 1e-06, 'epoch': 4.3}
{'loss': 0.0002, 'grad_norm': 0.0005169695359654725, 'learning_rate': 1e-06, 'epoch': 4.3}
{'loss': 0.0001, 'grad_norm': 0.0006231704028323293, 'learning_rate': 1e-06, 'epoch': 4.3}
{'loss': 0.0013, 'grad_norm': 0.002112098503857851, 'learning_rate': 1e-06, 'epoch': 4.3}
{'loss': 0.002, 'grad_norm': 0.0015343996929004788, 'learning_rate': 1e-06, 'epoch': 4.3}
{'loss': 0.0042, 'grad_norm': 0.01742224395275116, 'learning_rate': 1e-06, 'epoch': 4.31}
{'loss': 0.0151, 'grad_norm': 39.828609466552734, 'learning_rate': 1e-06, 'epoch': 4.31}
{'loss': 0.0032, 'grad_norm': 0.003794908756390214, 'learning_rate': 1e-06, 'epoch': 4.31}
{'loss': 0.003, 'grad_norm': 0.0001414958678651601, 'learning_rate': 1e-06, 'epoch': 4.31}
{'loss': 0.0089, 'grad_norm': 0.008046993985772133, 'learning_rate': 1e-06, 'epoch': 4.31}
{'loss': 0.0034, 'grad_norm': 0.017525294795632362, 'learning_rate': 1e-06, 'epoch': 4.31}
{'loss': 0.0, 'grad_norm': 0.029376190155744553, 'learning_rate': 1e-06, 'epoch': 4.31}
{'loss': 0.0247, 'grad_norm': 0.001454087789170444, 'learning_rate': 1e-06, 'epoch': 4.31}
{'loss': 0.0009, 'grad_norm': 0.00277266139164567, 'learning_rate': 1e-06, 'epoch': 4.31}
{'loss': 0.0001, 'grad_norm': 0.22391220927238464, 'learning_rate': 1e-06, 'epoch': 4.32}
{'loss': 0.0081, 'grad_norm': 0.06338778883218765, 'learning_rate': 1e-06, 'epoch': 4.32}
{'loss': 0.0011, 'grad_norm': 0.007717386819422245, 'learning_rate': 1e-06, 'epoch': 4.32}
{'loss': 0.0002, 'grad_norm': 0.004912038799375296, 'learning_rate': 1e-06, 'epoch': 4.32}
{'loss': 0.0001, 'grad_norm': 0.07322203367948532, 'learning_rate': 1e-06, 'epoch': 4.32}
{'loss': 0.0002, 'grad_norm': 0.010432855226099491, 'learning_rate': 1e-06, 'epoch': 4.32}
{'loss': 0.047, 'grad_norm': 0.06274257600307465, 'learning_rate': 1e-06, 'epoch': 4.32}
{'loss': 0.0011, 'grad_norm': 0.005911565385758877, 'learning_rate': 1e-06, 'epoch': 4.32}
{'loss': 0.0021, 'grad_norm': 0.007676816079765558, 'learning_rate': 1e-06, 'epoch': 4.32}
{'loss': 0.0005, 'grad_norm': 0.003778111422434449, 'learning_rate': 1e-06, 'epoch': 4.33}
{'loss': 0.0005, 'grad_norm': 0.030565651133656502, 'learning_rate': 1e-06, 'epoch': 4.33}
{'loss': 0.001, 'grad_norm': 0.0018396975938230753, 'learning_rate': 1e-06, 'epoch': 4.33}
{'loss': 0.0001, 'grad_norm': 0.28642192482948303, 'learning_rate': 1e-06, 'epoch': 4.33}
{'loss': 0.0008, 'grad_norm': 0.008076634258031845, 'learning_rate': 1e-06, 'epoch': 4.33}
{'loss': 0.015, 'grad_norm': 1.0772100687026978, 'learning_rate': 1e-06, 'epoch': 4.33}
{'loss': 0.0004, 'grad_norm': 0.19207987189292908, 'learning_rate': 1e-06, 'epoch': 4.33}
{'loss': 0.0009, 'grad_norm': 0.012536043301224709, 'learning_rate': 1e-06, 'epoch': 4.33}
{'loss': 0.0001, 'grad_norm': 0.038325052708387375, 'learning_rate': 1e-06, 'epoch': 4.34}
{'loss': 0.0004, 'grad_norm': 0.01563224010169506, 'learning_rate': 1e-06, 'epoch': 4.34}
{'loss': 0.0, 'grad_norm': 0.001008790684863925, 'learning_rate': 1e-06, 'epoch': 4.34}
{'loss': 0.0069, 'grad_norm': 0.0005610238877125084, 'learning_rate': 1e-06, 'epoch': 4.34}
{'loss': 0.0002, 'grad_norm': 0.7351817488670349, 'learning_rate': 1e-06, 'epoch': 4.34}
{'loss': 0.0006, 'grad_norm': 0.0007843976491130888, 'learning_rate': 1e-06, 'epoch': 4.34}
{'loss': 0.0002, 'grad_norm': 0.001327925594523549, 'learning_rate': 1e-06, 'epoch': 4.34}
{'loss': 0.0011, 'grad_norm': 0.06543287634849548, 'learning_rate': 1e-06, 'epoch': 4.34}
{'loss': 0.0082, 'grad_norm': 12.490053176879883, 'learning_rate': 1e-06, 'epoch': 4.34}
{'loss': 0.0057, 'grad_norm': 0.2885310649871826, 'learning_rate': 1e-06, 'epoch': 4.35}
{'loss': 0.0103, 'grad_norm': 0.3451560437679291, 'learning_rate': 1e-06, 'epoch': 4.35}
{'loss': 0.0002, 'grad_norm': 0.0037605809047818184, 'learning_rate': 1e-06, 'epoch': 4.35}
